customer_id,name,email,age,gender,region,city,segment,loyalty_score,join_date
CUST-00980,Customer_980,customer980@example.com,70,Other,Latin America,Santiago,Regular,9.42,2021-01-20
CUST-00981,Customer_981,customer981@example.com,37,Other,Asia Pacific,Seoul,Regular,9.97,2023-07-04
CUST-00982,Customer_982,customer982@example.com,52,Female,North America,Chicago,Regular,7.84,2020-06-19
CUST-00983,Customer_983,customer983@example.com,29,Female,Africa,Nairobi,Regular,6.95,2020-07-17
CUST-00984,Customer_984,customer984@example.com,75,Other,Africa,Johannesburg,Premium,4.23,2018-09-21
CUST-00985,Customer_985,customer985@example.com,65,Male,Africa,Johannesburg,Premium,2.74,2023-01-17
CUST-00986,Customer_986,customer986@example.com,42,Other,Europe,Amsterdam,Premium,6.79,2022-04-02
CUST-00987,Customer_987,customer987@example.com,19,Male,Middle East,Istanbul,Regular,4.04,2018-05-14
CUST-00988,Customer_988,customer988@example.com,31,Other,Latin America,São Paulo,New,5.71,2023-10-08
CUST-00989,Customer_989,customer989@example.com,65,Male,Middle East,Riyadh,New,7.62,2022-02-27
CUST-00990,Customer_990,customer990@example.com,48,Male,Africa,Lagos,New,7.31,2019-02-10
CUST-00991,Customer_991,customer991@example.com,58,Female,North America,Los Angeles,Premium,8.39,2018-10-30
CUST-00992,Customer_992,customer992@example.com,28,Male,Latin America,Lima,New,8.36,2018-11-27
CUST-00993,Customer_993,customer993@example.com,56,Male,North America,Houston,Regular,4.84,2023-10-09
CUST-00994,Customer_994,customer994@example.com,25,Other,Latin America,Buenos Aires,New,5.91,2020-09-26
CUST-00995,Customer_995,customer995@example.com,55,Male,Europe,London,Premium,2.09,2019-03-15
CUST-00996,Customer_996,customer996@example.com,62,Male,Latin America,Mexico City,Regular,9.33,2018-05-07
CUST-00997,Customer_997,customer997@example.com,68,Male,Europe,London,New,1.14,2022-02-21
CUST-00998,Customer_998,customer998@example.com,18,Male,North America,New York,Regular,7.36,2023-01-19
CUST-00999,Customer_999,customer999@example.com,62,Other,Asia Pacific,Mumbai,New,2.14,2019-03-21
CUST-01000,Customer_1000,customer1000@example.com,51,Male,Africa,Cairo,Regular,6.49,2018-04-27
CUST-01001,Customer_1001,customer1001@example.com,63,Other,Middle East,Riyadh,New,8.44,2020-07-24
CUST-01002,Customer_1002,customer1002@example.com,18,Male,Asia Pacific,Mumbai,Regular,2.06,2022-07-06
CUST-01003,Customer_1003,customer1003@example.com,41,Other,North America,Toronto,New,2.97,2023-05-01
CUST-01004,Customer_1004,customer1004@example.com,35,Male,Africa,Nairobi,Regular,8.17,2023-10-30
CUST-01005,Customer_1005,customer1005@example.com,29,Male,Latin America,Bogotá,Regular,1.49,2021-02-05
CUST-01006,Customer_1006,customer1006@example.com,45,Other,Asia Pacific,Singapore,Premium,8.25,2021-11-08
CUST-01007,Customer_1007,customer1007@example.com,65,Other,North America,New York,Premium,2.58,2018-04-01
CUST-01008,Customer_1008,customer1008@example.com,25,Male,Latin America,Lima,Regular,7.49,2023-01-16
CUST-01009,Customer_1009,customer1009@example.com,44,Other,Middle East,Tel Aviv,Premium,9.09,2019-12-16
CUST-01010,Customer_1010,customer1010@example.com,32,Other,North America,Chicago,Regular,4.71,2019-09-14
CUST-01011,Customer_1011,customer1011@example.com,22,Female,Latin America,Mexico City,Regular,1.49,2021-09-16
CUST-01012,Customer_1012,customer1012@example.com,57,Male,Europe,Paris,Regular,5.12,2019-08-27
CUST-01013,Customer_1013,customer1013@example.com,35,Male,Africa,Cairo,Regular,1.29,2022-11-02
CUST-01014,Customer_1014,customer1014@example.com,26,Female,North America,Chicago,Regular,5.13,2019-06-16
CUST-01015,Customer_1015,customer1015@example.com,74,Male,Asia Pacific,Singapore,Premium,8.11,2023-06-06
CUST-01016,Customer_1016,customer1016@example.com,54,Male,Middle East,Riyadh,New,4.71,2022-06-10
CUST-01017,Customer_1017,customer1017@example.com,55,Male,Latin America,Mexico City,Regular,7.57,2020-02-06
CUST-01018,Customer_1018,customer1018@example.com,45,Other,Europe,Berlin,New,9.52,2022-11-18
CUST-01019,Customer_1019,customer1019@example.com,20,Female,North America,Houston,Regular,7.6,2022-04-16
CUST-01020,Customer_1020,customer1020@example.com,51,Other,North America,Houston,New,8.39,2021-11-06
CUST-01021,Customer_1021,customer1021@example.com,23,Male,Latin America,Mexico City,Regular,7.24,2021-06-17
CUST-01022,Customer_1022,customer1022@example.com,40,Other,Europe,Paris,Regular,9.99,2018-02-19
CUST-01023,Customer_1023,customer1023@example.com,37,Female,Latin America,Santiago,Regular,8.72,2022-12-19
CUST-01024,Customer_1024,customer1024@example.com,47,Female,North America,Houston,New,2.66,2021-02-24
CUST-01025,Customer_1025,customer1025@example.com,63,Male,Africa,Johannesburg,New,4.46,2023-11-17
CUST-01026,Customer_1026,customer1026@example.com,20,Female,Asia Pacific,Shanghai,Regular,7.28,2023-03-18
CUST-01027,Customer_1027,customer1027@example.com,68,Other,Middle East,Cairo,Premium,1.73,2020-11-08
CUST-01028,Customer_1028,customer1028@example.com,50,Male,Africa,Lagos,New,2.0,2021-02-09
CUST-01029,Customer_1029,customer1029@example.com,20,Male,Latin America,Lima,Regular,6.83,2023-12-30
CUST-01030,Customer_1030,customer1030@example.com,63,Female,North America,Toronto,Regular,3.15,2018-12-19
CUST-01031,Customer_1031,customer1031@example.com,65,Other,Africa,Johannesburg,Regular,2.89,2019-12-02
CUST-01032,Customer_1032,customer1032@example.com,75,Other,Asia Pacific,Sydney,Premium,4.81,2018-06-19
CUST-01033,Customer_1033,customer1033@example.com,40,Other,North America,Chicago,Regular,5.74,2019-01-17
CUST-01034,Customer_1034,customer1034@example.com,52,Female,Latin America,Santiago,Regular,5.07,2021-02-17
CUST-01035,Customer_1035,customer1035@example.com,69,Male,Africa,Casablanca,New,9.03,2021-11-23
CUST-01036,Customer_1036,customer1036@example.com,43,Male,North America,New York,Regular,1.98,2020-05-07
CUST-01037,Customer_1037,customer1037@example.com,27,Male,North America,Vancouver,Regular,5.69,2023-05-03
CUST-01038,Customer_1038,customer1038@example.com,44,Male,North America,Chicago,Regular,5.27,2021-07-29
CUST-01039,Customer_1039,customer1039@example.com,59,Male,Latin America,Santiago,Premium,1.57,2019-12-23
CUST-01040,Customer_1040,customer1040@example.com,39,Female,Middle East,Doha,Regular,6.9,2020-10-10
CUST-01041,Customer_1041,customer1041@example.com,60,Female,Latin America,Lima,New,5.12,2022-10-29
CUST-01042,Customer_1042,customer1042@example.com,28,Male,Europe,Berlin,New,5.36,2020-06-14
CUST-01043,Customer_1043,customer1043@example.com,40,Male,North America,Los Angeles,Regular,6.57,2019-05-15
CUST-01044,Customer_1044,customer1044@example.com,36,Male,Africa,Accra,Regular,8.55,2023-11-23
CUST-01045,Customer_1045,customer1045@example.com,28,Male,Africa,Nairobi,Regular,9.94,2022-11-20
CUST-01046,Customer_1046,customer1046@example.com,34,Male,Europe,Amsterdam,Regular,6.06,2018-04-18
CUST-01047,Customer_1047,customer1047@example.com,40,Female,Africa,Cairo,Regular,5.86,2019-05-21
CUST-01048,Customer_1048,customer1048@example.com,25,Female,Middle East,Tel Aviv,New,9.38,2019-03-28
CUST-01049,Customer_1049,customer1049@example.com,27,Other,Latin America,Buenos Aires,Regular,5.92,2022-04-26
CUST-01050,Customer_1050,customer1050@example.com,63,Female,Asia Pacific,Seoul,Premium,9.73,2022-11-18
CUST-01051,Customer_1051,customer1051@example.com,69,Female,Africa,Nairobi,New,4.05,2018-12-15
CUST-01052,Customer_1052,customer1052@example.com,75,Other,Africa,Johannesburg,Premium,5.96,2020-08-15
CUST-01053,Customer_1053,customer1053@example.com,57,Male,North America,Houston,Regular,3.94,2023-03-05
CUST-01054,Customer_1054,customer1054@example.com,55,Female,Africa,Nairobi,New,2.76,2018-09-17
CUST-01055,Customer_1055,customer1055@example.com,61,Other,Middle East,Istanbul,Regular,4.55,2022-03-04
CUST-01056,Customer_1056,customer1056@example.com,56,Other,Asia Pacific,Shanghai,Regular,4.25,2019-04-05
CUST-01057,Customer_1057,customer1057@example.com,41,Female,Africa,Johannesburg,Regular,4.16,2021-10-16
CUST-01058,Customer_1058,customer1058@example.com,31,Female,Middle East,Dubai,New,7.67,2021-07-15
CUST-01059,Customer_1059,customer1059@example.com,28,Female,Latin America,Buenos Aires,New,7.56,2021-07-10
CUST-01060,Customer_1060,customer1060@example.com,56,Male,Europe,Madrid,Premium,3.73,2022-06-21
CUST-01061,Customer_1061,customer1061@example.com,55,Female,Asia Pacific,Tokyo,Regular,6.75,2020-04-29
CUST-01062,Customer_1062,customer1062@example.com,53,Male,Latin America,Mexico City,Regular,2.79,2021-04-01
CUST-01063,Customer_1063,customer1063@example.com,49,Female,Asia Pacific,Shanghai,Premium,8.51,2020-08-02
CUST-01064,Customer_1064,customer1064@example.com,65,Male,Latin America,Lima,Regular,2.39,2020-07-21
CUST-01065,Customer_1065,customer1065@example.com,48,Other,Africa,Casablanca,Premium,9.03,2021-07-20
CUST-01066,Customer_1066,customer1066@example.com,62,Female,Europe,Amsterdam,Regular,5.44,2018-07-27
CUST-01067,Customer_1067,customer1067@example.com,41,Female,Middle East,Doha,Regular,6.65,2022-01-19
CUST-01068,Customer_1068,customer1068@example.com,41,Female,Africa,Lagos,Regular,2.47,2018-07-01
CUST-01069,Customer_1069,customer1069@example.com,47,Male,Europe,Berlin,Regular,1.48,2021-01-27
CUST-01070,Customer_1070,customer1070@example.com,40,Female,Latin America,Santiago,Regular,5.77,2018-08-27
CUST-01071,Customer_1071,customer1071@example.com,67,Other,Middle East,Riyadh,New,7.77,2022-08-17
CUST-01072,Customer_1072,customer1072@example.com,70,Female,Asia Pacific,Sydney,New,7.17,2023-11-09
CUST-01073,Customer_1073,customer1073@example.com,52,Male,Asia Pacific,Tokyo,New,2.23,2020-05-24
CUST-01074,Customer_1074,customer1074@example.com,44,Male,Asia Pacific,Mumbai,Premium,1.92,2019-04-26
CUST-01075,Customer_1075,customer1075@example.com,71,Other,Middle East,Riyadh,Premium,6.52,2022-06-22
CUST-01076,Customer_1076,customer1076@example.com,53,Female,Middle East,Doha,New,5.14,2018-08-26
CUST-01077,Customer_1077,customer1077@example.com,19,Female,North America,Los Angeles,Regular,7.22,2019-03-08
CUST-01078,Customer_1078,customer1078@example.com,51,Other,Latin America,Lima,Regular,3.74,2019-01-04
CUST-01079,Customer_1079,customer1079@example.com,72,Female,Europe,Paris,New,2.13,2019-02-09
CUST-01080,Customer_1080,customer1080@example.com,62,Male,North America,Houston,Regular,7.97,2021-09-01
CUST-01081,Customer_1081,customer1081@example.com,24,Other,North America,Los Angeles,Regular,5.62,2018-07-04
CUST-01082,Customer_1082,customer1082@example.com,34,Female,Latin America,São Paulo,Regular,7.01,2018-10-27
CUST-01083,Customer_1083,customer1083@example.com,31,Male,North America,Toronto,Regular,2.66,2020-12-28
CUST-01084,Customer_1084,customer1084@example.com,27,Female,North America,New York,New,9.54,2020-12-16
CUST-01085,Customer_1085,customer1085@example.com,72,Male,Asia Pacific,Singapore,New,5.54,2018-08-01
CUST-01086,Customer_1086,customer1086@example.com,66,Male,North America,Toronto,Premium,7.44,2020-05-25
CUST-01087,Customer_1087,customer1087@example.com,18,Male,Europe,Madrid,New,9.32,2022-04-16
CUST-01088,Customer_1088,customer1088@example.com,41,Other,Africa,Johannesburg,Regular,9.62,2019-07-16
CUST-01089,Customer_1089,customer1089@example.com,45,Male,Asia Pacific,Mumbai,Premium,4.67,2020-09-03
CUST-01090,Customer_1090,customer1090@example.com,25,Female,North America,Houston,Regular,7.86,2023-12-30
CUST-01091,Customer_1091,customer1091@example.com,64,Female,Asia Pacific,Shanghai,Premium,5.44,2021-04-10
CUST-01092,Customer_1092,customer1092@example.com,56,Female,Asia Pacific,Mumbai,New,3.03,2021-06-19
CUST-01093,Customer_1093,customer1093@example.com,30,Female,Asia Pacific,Mumbai,New,9.45,2021-02-15
CUST-01094,Customer_1094,customer1094@example.com,61,Female,Europe,London,Regular,5.7,2023-10-03
CUST-01095,Customer_1095,customer1095@example.com,27,Other,North America,New York,Regular,6.32,2018-11-13
CUST-01096,Customer_1096,customer1096@example.com,22,Male,Africa,Nairobi,Regular,4.05,2023-01-23
CUST-01097,Customer_1097,customer1097@example.com,32,Other,Latin America,São Paulo,New,5.49,2022-12-13
CUST-01098,Customer_1098,customer1098@example.com,66,Female,Middle East,Tel Aviv,New,4.2,2023-09-03
CUST-01099,Customer_1099,customer1099@example.com,49,Female,Middle East,Istanbul,Regular,1.97,2020-02-18
CUST-01100,Customer_1100,customer1100@example.com,32,Male,Latin America,Bogotá,New,1.27,2018-06-14
CUST-01101,Customer_1101,customer1101@example.com,61,Male,North America,Houston,Premium,4.44,2023-10-12
CUST-01102,Customer_1102,customer1102@example.com,37,Male,Asia Pacific,Singapore,New,7.84,2023-08-16
CUST-01103,Customer_1103,customer1103@example.com,68,Female,Middle East,Istanbul,Regular,5.41,2020-03-23
CUST-01104,Customer_1104,customer1104@example.com,69,Male,Middle East,Tel Aviv,Regular,9.92,2019-01-06
CUST-01105,Customer_1105,customer1105@example.com,38,Female,Latin America,Bogotá,New,5.14,2018-04-13
CUST-01106,Customer_1106,customer1106@example.com,60,Other,Europe,Madrid,Regular,2.48,2021-08-31
CUST-01107,Customer_1107,customer1107@example.com,63,Other,Europe,Berlin,New,7.08,2023-08-13
CUST-01108,Customer_1108,customer1108@example.com,52,Male,Middle East,Doha,Regular,5.56,2021-04-30
CUST-01109,Customer_1109,customer1109@example.com,55,Female,Asia Pacific,Mumbai,New,7.9,2020-06-02
CUST-01110,Customer_1110,customer1110@example.com,19,Male,Asia Pacific,Tokyo,Regular,8.53,2020-12-19
CUST-01111,Customer_1111,customer1111@example.com,19,Other,Africa,Accra,New,4.07,2018-10-30
CUST-01112,Customer_1112,customer1112@example.com,40,Male,Latin America,Buenos Aires,Regular,6.95,2020-02-09
CUST-01113,Customer_1113,customer1113@example.com,37,Other,Europe,Rome,Regular,1.59,2020-08-05
CUST-01114,Customer_1114,customer1114@example.com,28,Female,North America,Chicago,Regular,1.34,2023-08-06
CUST-01115,Customer_1115,customer1115@example.com,50,Other,Latin America,Lima,Regular,5.23,2018-03-11
CUST-01116,Customer_1116,customer1116@example.com,54,Female,Asia Pacific,Mumbai,Regular,1.9,2023-09-29
CUST-01117,Customer_1117,customer1117@example.com,49,Female,Europe,Berlin,New,2.5,2020-07-19
CUST-01118,Customer_1118,customer1118@example.com,30,Male,Asia Pacific,Mumbai,Regular,8.56,2022-07-23
CUST-01119,Customer_1119,customer1119@example.com,34,Other,Europe,Berlin,Regular,4.62,2019-12-03
CUST-01120,Customer_1120,customer1120@example.com,23,Other,Middle East,Doha,New,1.85,2020-11-12
CUST-01121,Customer_1121,customer1121@example.com,54,Male,Asia Pacific,Tokyo,Regular,4.13,2018-08-27
CUST-01122,Customer_1122,customer1122@example.com,50,Other,Africa,Cairo,Regular,3.82,2021-07-11
CUST-01123,Customer_1123,customer1123@example.com,57,Other,Latin America,Buenos Aires,New,2.63,2018-02-27
CUST-01124,Customer_1124,customer1124@example.com,51,Male,Africa,Casablanca,Regular,6.95,2021-12-22
CUST-01125,Customer_1125,customer1125@example.com,52,Female,Asia Pacific,Seoul,New,9.41,2023-05-02
CUST-01126,Customer_1126,customer1126@example.com,30,Male,North America,Toronto,Regular,3.16,2023-10-31
CUST-01127,Customer_1127,customer1127@example.com,44,Male,Asia Pacific,Mumbai,Premium,6.71,2021-07-05
CUST-01128,Customer_1128,customer1128@example.com,59,Other,Asia Pacific,Sydney,Premium,6.41,2021-06-14
CUST-01129,Customer_1129,customer1129@example.com,27,Male,Europe,London,Regular,8.17,2020-08-22
CUST-01130,Customer_1130,customer1130@example.com,53,Male,Latin America,Bogotá,Regular,2.82,2020-04-27
CUST-01131,Customer_1131,customer1131@example.com,34,Female,Europe,London,New,6.93,2019-07-01
CUST-01132,Customer_1132,customer1132@example.com,64,Male,Africa,Lagos,Regular,3.83,2020-07-14
CUST-01133,Customer_1133,customer1133@example.com,75,Male,North America,Houston,New,4.57,2019-03-13
CUST-01134,Customer_1134,customer1134@example.com,54,Other,Europe,London,New,6.98,2022-12-09
CUST-01135,Customer_1135,customer1135@example.com,49,Male,Middle East,Tel Aviv,Regular,7.96,2020-08-31
CUST-01136,Customer_1136,customer1136@example.com,65,Male,Asia Pacific,Shanghai,New,9.42,2019-11-09
CUST-01137,Customer_1137,customer1137@example.com,29,Female,Europe,London,Regular,4.96,2020-03-01
CUST-01138,Customer_1138,customer1138@example.com,49,Male,Middle East,Dubai,New,3.85,2021-08-09
CUST-01139,Customer_1139,customer1139@example.com,33,Male,Latin America,Santiago,New,4.27,2021-02-16
CUST-01140,Customer_1140,customer1140@example.com,59,Other,Asia Pacific,Tokyo,New,6.96,2018-06-19
CUST-01141,Customer_1141,customer1141@example.com,33,Female,Africa,Casablanca,Regular,3.78,2023-12-17
CUST-01142,Customer_1142,customer1142@example.com,25,Male,Asia Pacific,Seoul,Regular,8.72,2021-04-21
CUST-01143,Customer_1143,customer1143@example.com,34,Male,North America,Houston,Regular,3.68,2019-05-13
CUST-01144,Customer_1144,customer1144@example.com,38,Other,Latin America,Santiago,New,4.66,2018-04-16
CUST-01145,Customer_1145,customer1145@example.com,70,Other,Asia Pacific,Tokyo,Regular,4.72,2020-10-30
CUST-01146,Customer_1146,customer1146@example.com,74,Male,Africa,Johannesburg,Regular,7.29,2022-04-23
CUST-01147,Customer_1147,customer1147@example.com,44,Other,North America,Chicago,New,3.94,2023-11-30
CUST-01148,Customer_1148,customer1148@example.com,59,Other,North America,New York,New,2.22,2021-05-29
CUST-01149,Customer_1149,customer1149@example.com,37,Male,Europe,Rome,Regular,2.0,2020-02-15
CUST-01150,Customer_1150,customer1150@example.com,67,Other,Middle East,Doha,New,7.17,2020-09-19
CUST-01151,Customer_1151,customer1151@example.com,73,Other,Latin America,Bogotá,Regular,6.34,2020-10-14
CUST-01152,Customer_1152,customer1152@example.com,23,Male,Asia Pacific,Singapore,Regular,4.54,2021-03-18
CUST-01153,Customer_1153,customer1153@example.com,19,Other,Middle East,Riyadh,New,6.82,2023-05-01
CUST-01154,Customer_1154,customer1154@example.com,47,Other,Europe,London,Premium,8.67,2018-06-04
CUST-01155,Customer_1155,customer1155@example.com,45,Female,Latin America,Lima,Regular,2.53,2022-10-29
CUST-01156,Customer_1156,customer1156@example.com,63,Female,North America,New York,New,8.45,2022-03-16
CUST-01157,Customer_1157,customer1157@example.com,63,Female,North America,Los Angeles,Premium,3.59,2022-03-16
CUST-01158,Customer_1158,customer1158@example.com,45,Female,Latin America,Mexico City,New,7.54,2019-08-12
CUST-01159,Customer_1159,customer1159@example.com,44,Female,Latin America,Mexico City,Regular,3.12,2021-11-02
CUST-01160,Customer_1160,customer1160@example.com,55,Male,Europe,Berlin,Regular,5.22,2020-10-01
CUST-01161,Customer_1161,customer1161@example.com,61,Female,Africa,Johannesburg,Premium,7.38,2023-01-30
CUST-01162,Customer_1162,customer1162@example.com,24,Male,Asia Pacific,Tokyo,Regular,4.0,2019-12-31
CUST-01163,Customer_1163,customer1163@example.com,56,Other,Latin America,Buenos Aires,New,7.39,2018-05-22
CUST-01164,Customer_1164,customer1164@example.com,50,Female,North America,Chicago,Regular,7.04,2019-02-15
CUST-01165,Customer_1165,customer1165@example.com,55,Male,Middle East,Dubai,Premium,5.53,2020-11-19
CUST-01166,Customer_1166,customer1166@example.com,23,Other,Latin America,Mexico City,Regular,4.9,2020-03-20
CUST-01167,Customer_1167,customer1167@example.com,20,Female,North America,Chicago,New,8.85,2020-05-23
CUST-01168,Customer_1168,customer1168@example.com,45,Female,Africa,Cairo,Premium,6.52,2020-03-30
CUST-01169,Customer_1169,customer1169@example.com,45,Female,Middle East,Tel Aviv,Regular,7.87,2019-04-15
CUST-01170,Customer_1170,customer1170@example.com,58,Male,Middle East,Doha,Regular,1.49,2019-07-24
CUST-01171,Customer_1171,customer1171@example.com,34,Female,North America,Houston,Regular,4.93,2022-03-18
CUST-01172,Customer_1172,customer1172@example.com,40,Other,North America,Houston,New,5.37,2022-03-12
CUST-01173,Customer_1173,customer1173@example.com,73,Female,North America,Vancouver,Premium,1.84,2020-06-01
CUST-01174,Customer_1174,customer1174@example.com,65,Other,Europe,Paris,Regular,6.27,2022-12-19
CUST-01175,Customer_1175,customer1175@example.com,67,Male,North America,Toronto,Regular,3.22,2022-03-28
CUST-01176,Customer_1176,customer1176@example.com,74,Female,Africa,Lagos,Premium,7.13,2023-10-16
CUST-01177,Customer_1177,customer1177@example.com,41,Female,North America,Houston,New,2.38,2018-09-09
CUST-01178,Customer_1178,customer1178@example.com,60,Female,Latin America,Santiago,New,6.35,2018-01-19
CUST-01179,Customer_1179,customer1179@example.com,59,Other,Asia Pacific,Tokyo,Regular,10.0,2022-11-04
CUST-01180,Customer_1180,customer1180@example.com,73,Other,Europe,Paris,Premium,3.55,2018-06-22
CUST-01181,Customer_1181,customer1181@example.com,53,Female,Africa,Lagos,Regular,3.3,2020-01-16
CUST-01182,Customer_1182,customer1182@example.com,19,Male,Latin America,São Paulo,New,4.5,2021-06-04
CUST-01183,Customer_1183,customer1183@example.com,66,Female,Asia Pacific,Seoul,Regular,5.42,2021-09-05
CUST-01184,Customer_1184,customer1184@example.com,75,Other,Africa,Cairo,Regular,1.87,2021-02-15
CUST-01185,Customer_1185,customer1185@example.com,49,Female,Middle East,Riyadh,Regular,6.07,2021-08-07
CUST-01186,Customer_1186,customer1186@example.com,69,Other,North America,Houston,Regular,4.83,2018-05-06
CUST-01187,Customer_1187,customer1187@example.com,47,Other,Middle East,Tel Aviv,New,2.4,2022-03-19
CUST-01188,Customer_1188,customer1188@example.com,59,Female,Middle East,Doha,Regular,1.71,2022-01-23
CUST-01189,Customer_1189,customer1189@example.com,26,Female,Asia Pacific,Singapore,New,8.57,2022-06-14
CUST-01190,Customer_1190,customer1190@example.com,54,Male,Latin America,Buenos Aires,Premium,9.26,2022-05-15
CUST-01191,Customer_1191,customer1191@example.com,45,Other,North America,Toronto,Regular,6.12,2020-02-27
CUST-01192,Customer_1192,customer1192@example.com,55,Other,Asia Pacific,Sydney,Premium,1.15,2023-08-18
CUST-01193,Customer_1193,customer1193@example.com,68,Female,Latin America,Mexico City,Premium,1.41,2021-07-17
CUST-01194,Customer_1194,customer1194@example.com,38,Female,Africa,Cairo,Regular,7.82,2021-10-29
CUST-01195,Customer_1195,customer1195@example.com,39,Male,Middle East,Tel Aviv,New,2.9,2018-09-01
CUST-01196,Customer_1196,customer1196@example.com,34,Male,Africa,Accra,New,4.9,2018-02-25
CUST-01197,Customer_1197,customer1197@example.com,25,Other,North America,Houston,Regular,5.29,2023-11-20
CUST-01198,Customer_1198,customer1198@example.com,65,Other,Latin America,Santiago,Regular,8.32,2023-04-01
CUST-01199,Customer_1199,customer1199@example.com,61,Female,Asia Pacific,Seoul,New,1.79,2019-02-24
CUST-01200,Customer_1200,customer1200@example.com,25,Other,North America,Los Angeles,New,9.73,2018-03-25
CUST-01201,Customer_1201,customer1201@example.com,59,Male,Europe,Amsterdam,Premium,4.92,2023-04-30
CUST-01202,Customer_1202,customer1202@example.com,23,Female,Middle East,Riyadh,Regular,2.33,2021-08-03
CUST-01203,Customer_1203,customer1203@example.com,28,Other,North America,New York,New,7.32,2022-02-15
CUST-01204,Customer_1204,customer1204@example.com,73,Female,Latin America,São Paulo,Regular,6.12,2021-05-02
CUST-01205,Customer_1205,customer1205@example.com,18,Other,North America,Chicago,Regular,4.89,2021-07-15
CUST-01206,Customer_1206,customer1206@example.com,55,Female,Latin America,Santiago,Regular,1.33,2021-05-26
CUST-01207,Customer_1207,customer1207@example.com,55,Female,Latin America,Lima,New,3.09,2018-07-08
CUST-01208,Customer_1208,customer1208@example.com,45,Female,Middle East,Dubai,Regular,9.04,2021-07-20
CUST-01209,Customer_1209,customer1209@example.com,49,Female,Latin America,São Paulo,New,7.28,2018-03-06
CUST-01210,Customer_1210,customer1210@example.com,64,Female,Europe,Berlin,Premium,4.94,2022-04-27
CUST-01211,Customer_1211,customer1211@example.com,61,Other,Europe,Madrid,Premium,8.68,2023-08-04
CUST-01212,Customer_1212,customer1212@example.com,74,Other,Latin America,Mexico City,Premium,4.51,2021-07-19
CUST-01213,Customer_1213,customer1213@example.com,65,Male,Africa,Casablanca,Regular,6.6,2020-05-27
CUST-01214,Customer_1214,customer1214@example.com,23,Male,Africa,Casablanca,New,2.56,2019-05-01
CUST-01215,Customer_1215,customer1215@example.com,24,Female,Middle East,Istanbul,New,3.73,2019-10-13
CUST-01216,Customer_1216,customer1216@example.com,19,Female,Middle East,Dubai,Regular,4.21,2019-05-08
CUST-01217,Customer_1217,customer1217@example.com,20,Female,Europe,Madrid,New,4.88,2023-04-03
CUST-01218,Customer_1218,customer1218@example.com,53,Female,Europe,London,Premium,9.94,2021-01-08
CUST-01219,Customer_1219,customer1219@example.com,35,Other,North America,Toronto,New,8.86,2023-02-21
CUST-01220,Customer_1220,customer1220@example.com,63,Female,Africa,Lagos,Premium,8.19,2018-12-11
CUST-01221,Customer_1221,customer1221@example.com,57,Other,North America,Toronto,New,1.38,2018-11-24
CUST-01222,Customer_1222,customer1222@example.com,25,Female,Europe,Rome,New,2.41,2020-06-26
CUST-01223,Customer_1223,customer1223@example.com,66,Male,Africa,Johannesburg,New,2.39,2021-02-04
CUST-01224,Customer_1224,customer1224@example.com,25,Female,Asia Pacific,Singapore,New,9.73,2018-01-21
CUST-01225,Customer_1225,customer1225@example.com,39,Male,Europe,Amsterdam,Regular,1.77,2021-03-03
CUST-01226,Customer_1226,customer1226@example.com,41,Other,Africa,Johannesburg,Regular,4.8,2019-12-10
CUST-01227,Customer_1227,customer1227@example.com,44,Other,Europe,Amsterdam,New,8.15,2021-01-28
CUST-01228,Customer_1228,customer1228@example.com,27,Other,North America,Houston,New,8.26,2018-08-05
CUST-01229,Customer_1229,customer1229@example.com,38,Male,North America,Chicago,Regular,4.91,2021-05-06
CUST-01230,Customer_1230,customer1230@example.com,59,Other,North America,Vancouver,Premium,1.52,2023-05-17
CUST-01231,Customer_1231,customer1231@example.com,74,Female,Africa,Casablanca,Regular,8.97,2023-12-18
CUST-01232,Customer_1232,customer1232@example.com,64,Male,Middle East,Tel Aviv,New,8.44,2022-06-28
CUST-01233,Customer_1233,customer1233@example.com,62,Other,Middle East,Riyadh,New,6.62,2023-04-05
CUST-01234,Customer_1234,customer1234@example.com,62,Other,Africa,Johannesburg,Premium,4.64,2019-09-05
CUST-01235,Customer_1235,customer1235@example.com,20,Female,Asia Pacific,Tokyo,Regular,7.53,2019-01-27
CUST-01236,Customer_1236,customer1236@example.com,36,Other,Middle East,Cairo,Regular,5.97,2022-06-08
CUST-01237,Customer_1237,customer1237@example.com,28,Other,Asia Pacific,Seoul,Regular,6.33,2020-01-20
CUST-01238,Customer_1238,customer1238@example.com,45,Male,Asia Pacific,Seoul,Regular,8.57,2020-03-18
CUST-01239,Customer_1239,customer1239@example.com,40,Other,Africa,Accra,Regular,9.47,2021-10-26
CUST-01240,Customer_1240,customer1240@example.com,65,Female,Asia Pacific,Shanghai,Premium,9.85,2022-12-12
CUST-01241,Customer_1241,customer1241@example.com,75,Other,Middle East,Doha,New,3.1,2020-07-18
CUST-01242,Customer_1242,customer1242@example.com,68,Male,Asia Pacific,Seoul,Regular,7.43,2022-06-03
CUST-01243,Customer_1243,customer1243@example.com,24,Other,Africa,Nairobi,Regular,2.73,2021-01-27
CUST-01244,Customer_1244,customer1244@example.com,27,Female,Latin America,São Paulo,New,1.74,2018-07-13
CUST-01245,Customer_1245,customer1245@example.com,48,Male,Latin America,Mexico City,Premium,4.32,2022-06-24
